Location;Means of Transportation;TimeFrame;DataFormat;Data;Fips
Borough Park;Walking;2016;Percent;0,19522;312
Borough Park;Public Transit;2016;Percent;0,45427;312
Borough Park;Driving Alone;2016;Percent;0,19809;312
Borough Park;Carpool, Taxi, Other;2016;Percent;0,09612;312
Borough Park;Bicycle;2016;Percent;0,01078;312
Brownsville;Work at Home;2016;Percent;0,02139;316
Brownsville;Walking;2016;Percent;0,04427;316
Brownsville;Public Transit;2016;Percent;0,6944;316
Brownsville;Driving Alone;2016;Percent;0,18409;316
Brownsville;Carpool, Taxi, Other;2016;Percent;0,04884;316
Brownsville;Bicycle;2016;Percent;0,00701;316
Bushwick;Work at Home;2016;Percent;0,04383;304
Bushwick;Walking;2016;Percent;0,07034;304
Bushwick;Public Transit;2016;Percent;0,70143;304
Bushwick;Driving Alone;2016;Percent;0,11092;304
Bushwick;Carpool, Taxi, Other;2016;Percent;0,03788;304
Bushwick;Bicycle;2016;Percent;0,03559;304
Canarsie;Work at Home;2016;Percent;0,02553;318
Canarsie;Walking;2016;Percent;0,03259;318
Canarsie;Public Transit;2016;Percent;0,4841;318
Canarsie;Driving Alone;2016;Percent;0,38598;318
Canarsie;Carpool, Taxi, Other;2016;Percent;0,06673;318
Canarsie;Bicycle;2016;Percent;0,00507;318
Central Harlem;Work at Home;2016;Percent;0,06625;110
Central Harlem;Walking;2016;Percent;0,05259;110
Central Harlem;Public Transit;2016;Percent;0,76978;110
Central Harlem;Driving Alone;2016;Percent;0,05886;110
Central Harlem;Carpool, Taxi, Other;2016;Percent;0,03557;110
Central Harlem;Bicycle;2016;Percent;0,01695;110
Chelsea/Clinton;Work at Home;2016;Percent;0,06724;104
Chelsea/Clinton;Walking;2016;Percent;0,34731;104
Chelsea/Clinton;Public Transit;2016;Percent;0,46383;104
Chelsea/Clinton;Driving Alone;2016;Percent;0,0477;104
Chelsea/Clinton;Carpool, Taxi, Other;2016;Percent;0,03961;104
Chelsea/Clinton;Bicycle;2016;Percent;0,03432;104
Concourse/Highbridge;Bicycle;2016;Percent;0,00059;204
Concourse/Highbridge;Carpool, Taxi, Other;2016;Percent;0,06997;204
Concourse/Highbridge;Driving Alone;2016;Percent;0,12772;204
Concourse/Highbridge;Public Transit;2016;Percent;0,68832;204
Concourse/Highbridge;Walking;2016;Percent;0,07723;204
Concourse/Highbridge;Work at Home;2016;Percent;0,03617;204
Coney Island;Bicycle;2016;Percent;0,00343;313
Coney Island;Carpool, Taxi, Other;2016;Percent;0,06154;313
Coney Island;Driving Alone;2016;Percent;0,26544;313
Coney Island;Public Transit;2016;Percent;0,52534;313
Coney Island;Walking;2016;Percent;0,07445;313
Coney Island;Work at Home;2016;Percent;0,0698;313
Crown Heights North;Work at Home;2016;Percent;0,06031;308
Crown Heights North;Walking;2016;Percent;0,06508;308
Crown Heights North;Public Transit;2016;Percent;0,70959;308
Crown Heights North;Driving Alone;2016;Percent;0,10364;308
Crown Heights North;Carpool, Taxi, Other;2016;Percent;0,03377;308
Crown Heights North;Bicycle;2016;Percent;0,02761;308
Crown Heights South;Bicycle;2016;Percent;0,02635;309
Crown Heights South;Carpool, Taxi, Other;2016;Percent;0,03972;309
Crown Heights South;Driving Alone;2016;Percent;0,14193;309
Crown Heights South;Public Transit;2016;Percent;0,6866;309
Crown Heights South;Walking;2016;Percent;0,05585;309
Crown Heights South;Work at Home;2016;Percent;0,04955;309
East Flatbush;Bicycle;2016;Percent;0,00135;317
East Flatbush;Carpool, Taxi, Other;2016;Percent;0,04947;317
East Flatbush;Driving Alone;2016;Percent;0,2339;317
East Flatbush;Public Transit;2016;Percent;0,63372;317
East Flatbush;Walking;2016;Percent;0,05904;317
East Flatbush;Work at Home;2016;Percent;0,02252;317
East Harlem;Bicycle;2016;Percent;0,0056;111
East Harlem;Carpool, Taxi, Other;2016;Percent;0,02203;111
East Harlem;Driving Alone;2016;Percent;0,08661;111
East Harlem;Public Transit;2016;Percent;0,65189;111
East Harlem;Walking;2016;Percent;0,1985;111
East Harlem;Work at Home;2016;Percent;0,03537;111
East New York;Bicycle;2016;Percent;0,00113;305
East New York;Carpool, Taxi, Other;2016;Percent;0,05508;305
East New York;Driving Alone;2016;Percent;0,24895;305
East New York;Public Transit;2016;Percent;0,63956;305
East New York;Walking;2016;Percent;0,03709;305
East New York;Work at Home;2016;Percent;0,01819;305
East Tremont;Bicycle;2016;Percent;0,00125;206
East Tremont;Carpool, Taxi, Other;2016;Percent;0,04335;206
East Tremont;Driving Alone;2016;Percent;0,16636;206
East Tremont;Public Transit;2016;Percent;0,64129;206
East Tremont;Walking;2016;Percent;0,10342;206
East Tremont;Work at Home;2016;Percent;0,04433;206
Elmhurst/Corona;Bicycle;2016;Percent;0,00574;404
Elmhurst/Corona;Carpool, Taxi, Other;2016;Percent;0,06994;404
Elmhurst/Corona;Driving Alone;2016;Percent;0,12975;404
Elmhurst/Corona;Public Transit;2016;Percent;0,65747;404
Elmhurst/Corona;Walking;2016;Percent;0,11449;404
Elmhurst/Corona;Work at Home;2016;Percent;0,02261;404
Flatbush/Midwood;Work at Home;2016;Percent;0,04121;314
Flatbush/Midwood;Walking;2016;Percent;0,10272;314
Flatbush/Midwood;Public Transit;2016;Percent;0,61974;314
Flatbush/Midwood;Driving Alone;2016;Percent;0,16717;314
Flatbush/Midwood;Carpool, Taxi, Other;2016;Percent;0,04962;314
Flatbush/Midwood;Bicycle;2016;Percent;0,01954;314
Flushing;Work at Home;2016;Percent;0,01776;407
Flushing;Walking;2016;Percent;0,09596;407
Flushing;Public Transit;2016;Percent;0,38638;407
Flushing;Driving Alone;2016;Percent;0,34421;407
Flushing;Carpool, Taxi, Other;2016;Percent;0,15051;407
Flushing;Bicycle;2016;Percent;0,00517;407
Fort Greene/Brooklyn Hts;Work at Home;2016;Percent;0,0808;302
Fort Greene/Brooklyn Hts;Walking;2016;Percent;0,10276;302
Fort Greene/Brooklyn Hts;Public Transit;2016;Percent;0,67273;302
Fort Greene/Brooklyn Hts;Driving Alone;2016;Percent;0,07445;302
Fort Greene/Brooklyn Hts;Carpool, Taxi, Other;2016;Percent;0,02957;302
Fort Greene/Brooklyn Hts;Bicycle;2016;Percent;0,0397;302
Fresh Meadows/Briarwood;Bicycle;2016;Percent;0,0025;408
Fresh Meadows/Briarwood;Carpool, Taxi, Other;2016;Percent;0,08557;408
Fresh Meadows/Briarwood;Driving Alone;2016;Percent;0,4176;408
Fresh Meadows/Briarwood;Public Transit;2016;Percent;0,40878;408
Fresh Meadows/Briarwood;Walking;2016;Percent;0,05095;408
Fresh Meadows/Briarwood;Work at Home;2016;Percent;0,03461;408
Greenwich Village;Work at Home;2016;Percent;0,09501;102
Greenwich Village;Walking;2016;Percent;0,28455;102
Greenwich Village;Public Transit;2016;Percent;0,49825;102
Greenwich Village;Driving Alone;2016;Percent;0,04996;102
Greenwich Village;Carpool, Taxi, Other;2016;Percent;0,05293;102
Greenwich Village;Bicycle;2016;Percent;0,0193;102
Howard Beach;Bicycle;2016;Percent;0;410
Howard Beach;Carpool, Taxi, Other;2016;Percent;0,08073;410
Howard Beach;Driving Alone;2016;Percent;0,44684;410
Howard Beach;Public Transit;2016;Percent;0,42263;410
Howard Beach;Walking;2016;Percent;0,03067;410
Howard Beach;Work at Home;2016;Percent;0,01913;410
Hunts Point;Bicycle;2016;Percent;0,01361;202
Hunts Point;Carpool, Taxi, Other;2016;Percent;0,06197;202
Hunts Point;Driving Alone;2016;Percent;0,14145;202
Hunts Point;Public Transit;2016;Percent;0,67894;202
Hunts Point;Walking;2016;Percent;0,08369;202
Hunts Point;Work at Home;2016;Percent;0,02034;202
Jackson Heights;Work at Home;2016;Percent;0,01743;403
Jackson Heights;Walking;2016;Percent;0,06415;403
Jackson Heights;Public Transit;2016;Percent;0,66476;403
Jackson Heights;Driving Alone;2016;Percent;0,18394;403
Jackson Heights;Carpool, Taxi, Other;2016;Percent;0,06725;403
Jackson Heights;Bicycle;2016;Percent;0,00246;403
Jamaica/St. Albans;Bicycle;2016;Percent;0,00016;412
Jamaica/St. Albans;Carpool, Taxi, Other;2016;Percent;0,05801;412
Jamaica/St. Albans;Driving Alone;2016;Percent;0,37987;412
Jamaica/St. Albans;Public Transit;2016;Percent;0,50206;412
Jamaica/St. Albans;Walking;2016;Percent;0,04231;412
Jamaica/St. Albans;Work at Home;2016;Percent;0,01759;412
Lower East Side;Bicycle;2016;Percent;0,04208;103
Lower East Side;Carpool, Taxi, Other;2016;Percent;0,06208;103
Lower East Side;Driving Alone;2016;Percent;0,06035;103
Lower East Side;Public Transit;2016;Percent;0,54754;103
Lower East Side;Walking;2016;Percent;0,23117;103
Lower East Side;Work at Home;2016;Percent;0,05678;103
Manhattanville;Bicycle;2016;Percent;0,02982;109
Manhattanville;Carpool, Taxi, Other;2016;Percent;0,0492;109
Manhattanville;Driving Alone;2016;Percent;0,0405;109
Manhattanville;Public Transit;2016;Percent;0,71317;109
Manhattanville;Walking;2016;Percent;0,09656;109
Manhattanville;Work at Home;2016;Percent;0,07076;109
Midtown Business District;Bicycle;2016;Percent;0,03432;105
Midtown Business District;Carpool, Taxi, Other;2016;Percent;0,03961;105
Midtown Business District;Driving Alone;2016;Percent;0,0477;105
Midtown Business District;Public Transit;2016;Percent;0,46383;105
Midtown Business District;Walking;2016;Percent;0,34731;105
Midtown Business District;Work at Home;2016;Percent;0,06724;105
Morrisania;Work at Home;2016;Percent;0,04433;203
Morrisania;Walking;2016;Percent;0,10342;203
Morrisania;Public Transit;2016;Percent;0,64129;203
Morrisania;Driving Alone;2016;Percent;0,16636;203
Morrisania;Carpool, Taxi, Other;2016;Percent;0,04335;203
Morrisania;Bicycle;2016;Percent;0,00125;203
Mott Haven;Work at Home;2016;Percent;0,02034;201
Mott Haven;Walking;2016;Percent;0,08369;201
Mott Haven;Public Transit;2016;Percent;0,67894;201
Mott Haven;Driving Alone;2016;Percent;0,14145;201
Mott Haven;Carpool, Taxi, Other;2016;Percent;0,06197;201
Mott Haven;Bicycle;2016;Percent;0,01361;201
Murray Hill/Stuyvesant;Work at Home;2016;Percent;0,06034;106
Murray Hill/Stuyvesant;Walking;2016;Percent;0,3598;106
Murray Hill/Stuyvesant;Public Transit;2016;Percent;0,47941;106
Murray Hill/Stuyvesant;Driving Alone;2016;Percent;0,03391;106
Murray Hill/Stuyvesant;Carpool, Taxi, Other;2016;Percent;0,0473;106
Murray Hill/Stuyvesant;Bicycle;2016;Percent;0,01923;106
Park Slope;Work at Home;2016;Percent;0,10055;306
Park Slope;Walking;2016;Percent;0,08346;306
Park Slope;Public Transit;2016;Percent;0,6977;306
Park Slope;Driving Alone;2016;Percent;0,06667;306
Park Slope;Carpool, Taxi, Other;2016;Percent;0,02063;306
Park Slope;Bicycle;2016;Percent;0,03099;306
Pelham Parkway;Work at Home;2016;Percent;0,04338;211
Pelham Parkway;Walking;2016;Percent;0,06384;211
Pelham Parkway;Public Transit;2016;Percent;0,50317;211
Pelham Parkway;Driving Alone;2016;Percent;0,29722;211
Pelham Parkway;Carpool, Taxi, Other;2016;Percent;0,0826;211
Pelham Parkway;Bicycle;2016;Percent;0,00979;211
Queens Village;Work at Home;2016;Percent;0,02426;413
Queens Village;Walking;2016;Percent;0,02141;413
Queens Village;Public Transit;2016;Percent;0,36639;413
Queens Village;Driving Alone;2016;Percent;0,49571;413
Queens Village;Carpool, Taxi, Other;2016;Percent;0,0899;413
Queens Village;Bicycle;2016;Percent;0,00234;413
Rego Park/Forest Hills;Bicycle;2016;Percent;0,00193;406
Rego Park/Forest Hills;Carpool, Taxi, Other;2016;Percent;0,07121;406
Rego Park/Forest Hills;Driving Alone;2016;Percent;0,22378;406
Rego Park/Forest Hills;Public Transit;2016;Percent;0,58943;406
Rego Park/Forest Hills;Walking;2016;Percent;0,05342;406
Rego Park/Forest Hills;Work at Home;2016;Percent;0,06022;406
Ridgewood/Glendale;Work at Home;2016;Percent;0,01898;405
Ridgewood/Glendale;Walking;2016;Percent;0,0745;405
Ridgewood/Glendale;Public Transit;2016;Percent;0,52863;405
Ridgewood/Glendale;Driving Alone;2016;Percent;0,31472;405
Ridgewood/Glendale;Carpool, Taxi, Other;2016;Percent;0,05725;405
Ridgewood/Glendale;Bicycle;2016;Percent;0,00592;405
Riverdale;Bicycle;2016;Percent;0,00509;208
Riverdale;Carpool, Taxi, Other;2016;Percent;0,04653;208
Riverdale;Driving Alone;2016;Percent;0,27657;208
Riverdale;Public Transit;2016;Percent;0,55903;208
Riverdale;Walking;2016;Percent;0,06432;208
Riverdale;Work at Home;2016;Percent;0,04847;208
Sheepshead Bay;Bicycle;2016;Percent;0,01579;315
Sheepshead Bay;Carpool, Taxi, Other;2016;Percent;0,0819;315
Sheepshead Bay;Driving Alone;2016;Percent;0,28059;315
Sheepshead Bay;Public Transit;2016;Percent;0,46826;315
Sheepshead Bay;Walking;2016;Percent;0,0769;315
Sheepshead Bay;Work at Home;2016;Percent;0,07656;315
South Beach;Work at Home;2016;Percent;0,03653;502
South Beach;Walking;2016;Percent;0,03469;502
South Beach;Public Transit;2016;Percent;0,28819;502
South Beach;Driving Alone;2016;Percent;0,54685;502
South Beach;Carpool, Taxi, Other;2016;Percent;0,09296;502
South Beach;Bicycle;2016;Percent;0,00077;502
St. George;Bicycle;2016;Percent;0,00031;501
St. George;Carpool, Taxi, Other;2016;Percent;0,07227;501
St. George;Driving Alone;2016;Percent;0,47852;501
St. George;Public Transit;2016;Percent;0,38785;501
St. George;Walking;2016;Percent;0,03531;501
St. George;Work at Home;2016;Percent;0,02574;501
Sunnyside/Woodside;Bicycle;2016;Percent;0,00913;402
Sunnyside/Woodside;Carpool, Taxi, Other;2016;Percent;0,04159;402
Sunnyside/Woodside;Driving Alone;2016;Percent;0,14397;402
Sunnyside/Woodside;Public Transit;2016;Percent;0,7159;402
Sunnyside/Woodside;Walking;2016;Percent;0,05239;402
Sunnyside/Woodside;Work at Home;2016;Percent;0,03702;402
Sunset Park;Bicycle;2016;Percent;0,01763;307
Sunset Park;Carpool, Taxi, Other;2016;Percent;0,08158;307
Sunset Park;Driving Alone;2016;Percent;0,10087;307
Sunset Park;Public Transit;2016;Percent;0,64232;307
Sunset Park;Walking;2016;Percent;0,13781;307
Sunset Park;Work at Home;2016;Percent;0,01978;307
The Rockaways;Bicycle;2016;Percent;0,00192;414
The Rockaways;Carpool, Taxi, Other;2016;Percent;0,04975;414
The Rockaways;Driving Alone;2016;Percent;0,47128;414
The Rockaways;Public Transit;2016;Percent;0,39782;414
The Rockaways;Walking;2016;Percent;0,05668;414
The Rockaways;Work at Home;2016;Percent;0,02255;414
Throgs Neck;Bicycle;2016;Percent;0;210
Throgs Neck;Carpool, Taxi, Other;2016;Percent;0,06676;210
Throgs Neck;Driving Alone;2016;Percent;0,45292;210
Throgs Neck;Public Transit;2016;Percent;0,41494;210
Throgs Neck;Walking;2016;Percent;0,03809;210
Throgs Neck;Work at Home;2016;Percent;0,02728;210
Tottenville;Bicycle;2016;Percent;0;503
Tottenville;Carpool, Taxi, Other;2016;Percent;0,06422;503
Tottenville;Driving Alone;2016;Percent;0,67365;503
Tottenville;Public Transit;2016;Percent;0,22907;503
Tottenville;Walking;2016;Percent;0,00766;503
Tottenville;Work at Home;2016;Percent;0,0254;503
Unionport/Soundview;Work at Home;2016;Percent;0,02148;209
Unionport/Soundview;Walking;2016;Percent;0,06119;209
Unionport/Soundview;Public Transit;2016;Percent;0,60946;209
Unionport/Soundview;Driving Alone;2016;Percent;0,25079;209
Unionport/Soundview;Carpool, Taxi, Other;2016;Percent;0,05646;209
Unionport/Soundview;Bicycle;2016;Percent;0,00061;209
University Heights;Work at Home;2016;Percent;0,03637;205
University Heights;Walking;2016;Percent;0,09603;205
University Heights;Public Transit;2016;Percent;0,67458;205
University Heights;Driving Alone;2016;Percent;0,14469;205
University Heights;Carpool, Taxi, Other;2016;Percent;0,04174;205
University Heights;Bicycle;2016;Percent;0,00659;205
Upper East Side;Work at Home;2016;Percent;0,07859;108
Upper East Side;Walking;2016;Percent;0,19964;108
Upper East Side;Public Transit;2016;Percent;0,55363;108
Upper East Side;Driving Alone;2016;Percent;0,07322;108
Upper East Side;Carpool, Taxi, Other;2016;Percent;0,08386;108
Upper East Side;Bicycle;2016;Percent;0,01106;108
Upper West Side;Bicycle;2016;Percent;0,02848;107
Upper West Side;Carpool, Taxi, Other;2016;Percent;0,05989;107
Upper West Side;Driving Alone;2016;Percent;0,04971;107
Upper West Side;Public Transit;2016;Percent;0,63768;107
Upper West Side;Walking;2016;Percent;0,12439;107
Upper West Side;Work at Home;2016;Percent;0,09984;107
Washington Heights;Work at Home;2016;Percent;0,052;112
Washington Heights;Walking;2016;Percent;0,09487;112
Washington Heights;Public Transit;2016;Percent;0,69863;112
Washington Heights;Driving Alone;2016;Percent;0,09195;112
Washington Heights;Carpool, Taxi, Other;2016;Percent;0,04948;112
Washington Heights;Bicycle;2016;Percent;0,01306;112
Williamsbridge;Bicycle;2016;Percent;0,00269;212
Williamsbridge;Carpool, Taxi, Other;2016;Percent;0,0628;212
Williamsbridge;Driving Alone;2016;Percent;0,35702;212
Williamsbridge;Public Transit;2016;Percent;0,52317;212
Williamsbridge;Walking;2016;Percent;0,03725;212
Williamsbridge;Work at Home;2016;Percent;0,01708;212
Williamsburg/Greenpoint;Bicycle;2016;Percent;0,03076;301
Williamsburg/Greenpoint;Carpool, Taxi, Other;2016;Percent;0,03617;301
Williamsburg/Greenpoint;Driving Alone;2016;Percent;0,07484;301
Williamsburg/Greenpoint;Public Transit;2016;Percent;0,66609;301
Williamsburg/Greenpoint;Walking;2016;Percent;0,13636;301
Williamsburg/Greenpoint;Work at Home;2016;Percent;0,05577;301
Woodhaven;Work at Home;2016;Percent;0,02699;409
Woodhaven;Walking;2016;Percent;0,04629;409
Woodhaven;Public Transit;2016;Percent;0,58609;409
Woodhaven;Driving Alone;2016;Percent;0,26152;409
Woodhaven;Carpool, Taxi, Other;2016;Percent;0,06697;409
Woodhaven;Bicycle;2016;Percent;0,01215;409
Astoria;Walking;2017;Percent;0,0643;401
Astoria;Work at Home;2017;Percent;0,04841;401
Astoria;Public Transit;2017;Percent;0,69987;401
Astoria;Driving Alone;2017;Percent;0,14293;401
Astoria;Carpool, Taxi, Other;2017;Percent;0,03229;401
Astoria;Bicycle;2017;Percent;0,01219;401
Battery Park/Tribeca;Bicycle;2017;Percent;0,03241;101
Battery Park/Tribeca;Carpool, Taxi, Other;2017;Percent;0,05802;101
Battery Park/Tribeca;Driving Alone;2017;Percent;0,04922;101
Battery Park/Tribeca;Public Transit;2017;Percent;0,54083;101
Battery Park/Tribeca;Walking;2017;Percent;0,2348;101
Battery Park/Tribeca;Work at Home;2017;Percent;0,08473;101
Bay Ridge;Work at Home;2017;Percent;0,03348;310
Bay Ridge;Walking;2017;Percent;0,10065;310
Bay Ridge;Public Transit;2017;Percent;0,55215;310
Bay Ridge;Driving Alone;2017;Percent;0,23911;310
Bay Ridge;Carpool, Taxi, Other;2017;Percent;0,06967;310
Bay Ridge;Bicycle;2017;Percent;0,00495;310
Bayside;Walking;2017;Percent;0,03465;411
Bayside;Work at Home;2017;Percent;0,03334;411
Bayside;Public Transit;2017;Percent;0,3448;411
Bayside;Driving Alone;2017;Percent;0,47346;411
Bayside;Carpool, Taxi, Other;2017;Percent;0,11201;411
Bayside;Bicycle;2017;Percent;0,00173;411
Bedford Park;Walking;2017;Percent;0,0911;207
Bedford Park;Work at Home;2017;Percent;0,02317;207
Bedford Park;Public Transit;2017;Percent;0,65984;207
Bedford Park;Driving Alone;2017;Percent;0,17486;207
Bedford Park;Carpool, Taxi, Other;2017;Percent;0,04751;207
Bedford Park;Bicycle;2017;Percent;0,00353;207
Bedford Stuyvesant;Bicycle;2017;Percent;0,03426;303
Bedford Stuyvesant;Carpool, Taxi, Other;2017;Percent;0,05556;303
Bedford Stuyvesant;Driving Alone;2017;Percent;0,15321;303
Bedford Stuyvesant;Public Transit;2017;Percent;0,63803;303
Bedford Stuyvesant;Walking;2017;Percent;0,07597;303
Bedford Stuyvesant;Work at Home;2017;Percent;0,04297;303
Bensonhurst;Bicycle;2017;Percent;0,00933;311
Bensonhurst;Carpool, Taxi, Other;2017;Percent;0,09147;311
Bensonhurst;Driving Alone;2017;Percent;0,20733;311
Bensonhurst;Public Transit;2017;Percent;0,56535;311
Bensonhurst;Walking;2017;Percent;0,08036;311
Bensonhurst;Work at Home;2017;Percent;0,04616;311
Borough Park;Work at Home;2017;Percent;0,04474;312
Borough Park;Walking;2017;Percent;0,22138;312
Borough Park;Public Transit;2017;Percent;0,38888;312
Borough Park;Driving Alone;2017;Percent;0,25103;312
Borough Park;Carpool, Taxi, Other;2017;Percent;0,07581;312
Borough Park;Bicycle;2017;Percent;0,01814;312
Bushwick;Work at Home;2017;Percent;0,04084;304
Bushwick;Walking;2017;Percent;0,0725;304
Bushwick;Public Transit;2017;Percent;0,69435;304
Bushwick;Driving Alone;2017;Percent;0,14385;304
Bushwick;Carpool, Taxi, Other;2017;Percent;0,02648;304
Bushwick;Bicycle;2017;Percent;0,02197;304
Canarsie;Work at Home;2017;Percent;0,02992;318
Canarsie;Walking;2017;Percent;0,0317;318
Canarsie;Public Transit;2017;Percent;0,50801;318
Canarsie;Driving Alone;2017;Percent;0,34285;318
Canarsie;Carpool, Taxi, Other;2017;Percent;0,0835;318
Canarsie;Bicycle;2017;Percent;0,00403;318
Central Harlem;Work at Home;2017;Percent;0,05032;110
Central Harlem;Walking;2017;Percent;0,09609;110
Central Harlem;Public Transit;2017;Percent;0,70891;110
Central Harlem;Driving Alone;2017;Percent;0,09914;110
Central Harlem;Carpool, Taxi, Other;2017;Percent;0,03757;110
Central Harlem;Bicycle;2017;Percent;0,00797;110
Chelsea/Clinton;Work at Home;2017;Percent;0,06159;104
Chelsea/Clinton;Walking;2017;Percent;0,30854;104
Chelsea/Clinton;Public Transit;2017;Percent;0,48869;104
Chelsea/Clinton;Driving Alone;2017;Percent;0,0543;104
Chelsea/Clinton;Carpool, Taxi, Other;2017;Percent;0,05034;104
Chelsea/Clinton;Bicycle;2017;Percent;0,03653;104
Concourse/Highbridge;Bicycle;2017;Percent;0,0171;204
Concourse/Highbridge;Carpool, Taxi, Other;2017;Percent;0,03359;204
Concourse/Highbridge;Driving Alone;2017;Percent;0,13599;204
Concourse/Highbridge;Public Transit;2017;Percent;0,70592;204
Concourse/Highbridge;Work at Home;2017;Percent;0,03789;204
Concourse/Highbridge;Walking;2017;Percent;0,06951;204
Crown Heights North;Work at Home;2017;Percent;0,06442;308
Crown Heights North;Walking;2017;Percent;0,06399;308
Crown Heights North;Public Transit;2017;Percent;0,70514;308
Crown Heights North;Driving Alone;2017;Percent;0,1055;308
Crown Heights North;Carpool, Taxi, Other;2017;Percent;0,03603;308
Crown Heights North;Bicycle;2017;Percent;0,02493;308
Crown Heights South;Bicycle;2017;Percent;0,01865;309
Crown Heights South;Carpool, Taxi, Other;2017;Percent;0,03438;309
Crown Heights South;Driving Alone;2017;Percent;0,13056;309
Crown Heights South;Public Transit;2017;Percent;0,66627;309
Crown Heights South;Walking;2017;Percent;0,09776;309
Crown Heights South;Work at Home;2017;Percent;0,05237;309
East Flatbush;Bicycle;2017;Percent;0,00689;317
East Flatbush;Carpool, Taxi, Other;2017;Percent;0,0268;317
East Flatbush;Driving Alone;2017;Percent;0,24283;317
East Flatbush;Public Transit;2017;Percent;0,65552;317
East Flatbush;Walking;2017;Percent;0,03593;317
East Flatbush;Work at Home;2017;Percent;0,03203;317
East Harlem;Bicycle;2017;Percent;0,00922;111
East Harlem;Carpool, Taxi, Other;2017;Percent;0,0503;111
East Harlem;Driving Alone;2017;Percent;0,07806;111
East Harlem;Public Transit;2017;Percent;0,72538;111
East Harlem;Walking;2017;Percent;0,10167;111
East Harlem;Work at Home;2017;Percent;0,03538;111
East New York;Bicycle;2017;Percent;0,00534;305
East New York;Carpool, Taxi, Other;2017;Percent;0,03419;305
East New York;Driving Alone;2017;Percent;0,19369;305
East New York;Public Transit;2017;Percent;0,69779;305
East New York;Walking;2017;Percent;0,04296;305
East New York;Work at Home;2017;Percent;0,02603;305
East Tremont;Bicycle;2017;Percent;0;206
East Tremont;Carpool, Taxi, Other;2017;Percent;0,04231;206
East Tremont;Driving Alone;2017;Percent;0,20327;206
East Tremont;Public Transit;2017;Percent;0,63767;206
East Tremont;Work at Home;2017;Percent;0,03923;206
East Tremont;Walking;2017;Percent;0,07752;206
Elmhurst/Corona;Bicycle;2017;Percent;0,00662;404
Elmhurst/Corona;Carpool, Taxi, Other;2017;Percent;0,0547;404
Elmhurst/Corona;Driving Alone;2017;Percent;0,16681;404
Elmhurst/Corona;Public Transit;2017;Percent;0,64589;404
Elmhurst/Corona;Work at Home;2017;Percent;0,01854;404
Elmhurst/Corona;Walking;2017;Percent;0,10744;404
Flatbush/Midwood;Work at Home;2017;Percent;0,04432;314
Flatbush/Midwood;Walking;2017;Percent;0,07468;314
Flatbush/Midwood;Public Transit;2017;Percent;0,58987;314
Flatbush/Midwood;Driving Alone;2017;Percent;0,21262;314
Flatbush/Midwood;Carpool, Taxi, Other;2017;Percent;0,07089;314
Flatbush/Midwood;Bicycle;2017;Percent;0,00761;314
Flushing;Walking;2017;Percent;0,1104;407
Flushing;Work at Home;2017;Percent;0,02239;407
Flushing;Public Transit;2017;Percent;0,39459;407
Flushing;Driving Alone;2017;Percent;0,32595;407
Flushing;Carpool, Taxi, Other;2017;Percent;0,14275;407
Flushing;Bicycle;2017;Percent;0,00392;407
Fort Greene/Brooklyn Hts;Work at Home;2017;Percent;0,06705;302
Fort Greene/Brooklyn Hts;Walking;2017;Percent;0,12071;302
Fort Greene/Brooklyn Hts;Public Transit;2017;Percent;0,69627;302
Fort Greene/Brooklyn Hts;Driving Alone;2017;Percent;0,05916;302
Fort Greene/Brooklyn Hts;Carpool, Taxi, Other;2017;Percent;0,02594;302
Fort Greene/Brooklyn Hts;Bicycle;2017;Percent;0,03087;302
Fresh Meadows/Briarwood;Bicycle;2017;Percent;0;408
Fresh Meadows/Briarwood;Carpool, Taxi, Other;2017;Percent;0,06215;408
Fresh Meadows/Briarwood;Driving Alone;2017;Percent;0,39142;408
Fresh Meadows/Briarwood;Public Transit;2017;Percent;0,44181;408
Fresh Meadows/Briarwood;Work at Home;2017;Percent;0,04153;408
Fresh Meadows/Briarwood;Walking;2017;Percent;0,06309;408
Greenwich Village;Work at Home;2017;Percent;0,08473;102
Greenwich Village;Walking;2017;Percent;0,2348;102
Greenwich Village;Public Transit;2017;Percent;0,54083;102
Greenwich Village;Driving Alone;2017;Percent;0,04922;102
Greenwich Village;Carpool, Taxi, Other;2017;Percent;0,05802;102
Greenwich Village;Bicycle;2017;Percent;0,03241;102
Howard Beach;Bicycle;2017;Percent;0;410
Howard Beach;Carpool, Taxi, Other;2017;Percent;0,08876;410
Howard Beach;Driving Alone;2017;Percent;0,44561;410
Howard Beach;Public Transit;2017;Percent;0,41645;410
Howard Beach;Work at Home;2017;Percent;0,01436;410
Howard Beach;Walking;2017;Percent;0,03481;410
Hunts Point;Bicycle;2017;Percent;0,00295;202
Hunts Point;Carpool, Taxi, Other;2017;Percent;0,05438;202
Hunts Point;Driving Alone;2017;Percent;0,16593;202
Hunts Point;Public Transit;2017;Percent;0,6362;202
Hunts Point;Work at Home;2017;Percent;0,0254;202
Hunts Point;Walking;2017;Percent;0,11514;202
Jackson Heights;Walking;2017;Percent;0,11477;403
Jackson Heights;Work at Home;2017;Percent;0,02478;403
Jackson Heights;Public Transit;2017;Percent;0,60856;403
Jackson Heights;Driving Alone;2017;Percent;0,15947;403
Jackson Heights;Carpool, Taxi, Other;2017;Percent;0,08236;403
