Location;Industry;TimeFrame;DataFormat;Data;Fips
Mott Haven;Retail;2020;Number;3782,90888;201
Mott Haven;Transportation, Warehousing, Wholesale;2020;Number;3380,62074;201
Mott Haven;Construction and Manufacturing;2021;Number;2664,52239;201
Mott Haven;Education;2021;Number;2768,91362;201
Mott Haven;Health Care and Social Services;2021;Number;8838,24496;201
Mott Haven;Hospitality, Accommodation, Restaurants;2021;Number;4350,05877;201
Mott Haven;Information, Finance, Real Estate;2021;Number;2543,58134;201
Mott Haven;Management and Professional Services;2021;Number;3582,40134;201
Mott Haven;Other Services;2021;Number;1716,08991;201
Mott Haven;Public Administration;2021;Number;1186,4954;201
Mott Haven;Retail;2021;Number;3652,41985;201
Mott Haven;Transportation, Warehousing, Wholesale;2021;Number;3144,46742;201
Murray Hill/Stuyvesant;Construction and Manufacturing;2010;Number;4283;106
Murray Hill/Stuyvesant;Education;2010;Number;6649;106
Murray Hill/Stuyvesant;Health Care and Social Services;2010;Number;8003;106
Murray Hill/Stuyvesant;Hospitality, Accommodation, Restaurants;2010;Number;6590;106
Murray Hill/Stuyvesant;Information, Finance, Real Estate;2010;Number;30068;106
Murray Hill/Stuyvesant;Management and Professional Services;2010;Number;23380;106
Murray Hill/Stuyvesant;Other Services;2010;Number;2838;106
Murray Hill/Stuyvesant;Public Administration;2010;Number;3621;106
Murray Hill/Stuyvesant;Retail;2010;Number;6141;106
Murray Hill/Stuyvesant;Transportation, Warehousing, Wholesale;2010;Number;4089;106
Murray Hill/Stuyvesant;Construction and Manufacturing;2015;Number;3419;106
Murray Hill/Stuyvesant;Education;2015;Number;6691;106
Murray Hill/Stuyvesant;Health Care and Social Services;2015;Number;9752;106
Murray Hill/Stuyvesant;Hospitality, Accommodation, Restaurants;2015;Number;7113;106
Murray Hill/Stuyvesant;Information, Finance, Real Estate;2015;Number;27931;106
Murray Hill/Stuyvesant;Management and Professional Services;2015;Number;23582;106
Murray Hill/Stuyvesant;Other Services;2015;Number;3695;106
Murray Hill/Stuyvesant;Public Administration;2015;Number;2992;106
Murray Hill/Stuyvesant;Retail;2015;Number;5726;106
Murray Hill/Stuyvesant;Transportation, Warehousing, Wholesale;2015;Number;3452;106
Murray Hill/Stuyvesant;Construction and Manufacturing;2020;Number;4367;106
Murray Hill/Stuyvesant;Education;2020;Number;7246;106
Murray Hill/Stuyvesant;Health Care and Social Services;2020;Number;9828;106
Murray Hill/Stuyvesant;Hospitality, Accommodation, Restaurants;2020;Number;5471;106
Murray Hill/Stuyvesant;Information, Finance, Real Estate;2020;Number;27968;106
Murray Hill/Stuyvesant;Management and Professional Services;2020;Number;24368;106
Murray Hill/Stuyvesant;Other Services;2020;Number;2855;106
Murray Hill/Stuyvesant;Public Administration;2020;Number;3165;106
Murray Hill/Stuyvesant;Retail;2020;Number;5300;106
Murray Hill/Stuyvesant;Transportation, Warehousing, Wholesale;2020;Number;2584;106
Murray Hill/Stuyvesant;Construction and Manufacturing;2021;Number;4318;106
Murray Hill/Stuyvesant;Education;2021;Number;7792;106
Murray Hill/Stuyvesant;Health Care and Social Services;2021;Number;10001;106
Murray Hill/Stuyvesant;Hospitality, Accommodation, Restaurants;2021;Number;5543;106
Murray Hill/Stuyvesant;Information, Finance, Real Estate;2021;Number;28777;106
Murray Hill/Stuyvesant;Management and Professional Services;2021;Number;24506;106
Murray Hill/Stuyvesant;Other Services;2021;Number;2870;106
Murray Hill/Stuyvesant;Public Administration;2021;Number;3602;106
Murray Hill/Stuyvesant;Retail;2021;Number;5820;106
Murray Hill/Stuyvesant;Transportation, Warehousing, Wholesale;2021;Number;2904;106
Park Slope;Construction and Manufacturing;2010;Number;3891;306
Park Slope;Education;2010;Number;8219;306
Park Slope;Health Care and Social Services;2010;Number;6856;306
Park Slope;Hospitality, Accommodation, Restaurants;2010;Number;6012;306
Park Slope;Information, Finance, Real Estate;2010;Number;13663;306
Park Slope;Management and Professional Services;2010;Number;14527;306
Park Slope;Other Services;2010;Number;2482;306
Park Slope;Public Administration;2010;Number;2615;306
Park Slope;Retail;2010;Number;4259;306
Park Slope;Transportation, Warehousing, Wholesale;2010;Number;2775;306
Park Slope;Construction and Manufacturing;2015;Number;2944;306
Park Slope;Education;2015;Number;8527;306
Park Slope;Health Care and Social Services;2015;Number;7390;306
Park Slope;Hospitality, Accommodation, Restaurants;2015;Number;7162;306
Park Slope;Information, Finance, Real Estate;2015;Number;14670;306
Park Slope;Management and Professional Services;2015;Number;15373;306
Park Slope;Other Services;2015;Number;3018;306
Park Slope;Public Administration;2015;Number;2487;306
Park Slope;Retail;2015;Number;4951;306
Park Slope;Transportation, Warehousing, Wholesale;2015;Number;2200;306
Park Slope;Construction and Manufacturing;2020;Number;3537;306
Park Slope;Education;2020;Number;8271;306
Park Slope;Health Care and Social Services;2020;Number;6731;306
Park Slope;Hospitality, Accommodation, Restaurants;2020;Number;6008;306
Park Slope;Information, Finance, Real Estate;2020;Number;14043;306
Park Slope;Management and Professional Services;2020;Number;17481;306
Park Slope;Other Services;2020;Number;2829;306
Park Slope;Public Administration;2020;Number;1921;306
Park Slope;Retail;2020;Number;4637;306
Park Slope;Transportation, Warehousing, Wholesale;2020;Number;2172;306
Park Slope;Construction and Manufacturing;2021;Number;3807;306
Park Slope;Education;2021;Number;9071;306
Park Slope;Health Care and Social Services;2021;Number;6912;306
Park Slope;Hospitality, Accommodation, Restaurants;2021;Number;5824;306
Park Slope;Information, Finance, Real Estate;2021;Number;14554;306
Park Slope;Management and Professional Services;2021;Number;18529;306
Park Slope;Other Services;2021;Number;2771;306
Park Slope;Public Administration;2021;Number;2102;306
Park Slope;Retail;2021;Number;4444;306
Park Slope;Transportation, Warehousing, Wholesale;2021;Number;2439;306
Pelham Parkway;Construction and Manufacturing;2010;Number;4993;211
Pelham Parkway;Education;2010;Number;5967;211
Pelham Parkway;Health Care and Social Services;2010;Number;11924;211
Pelham Parkway;Hospitality, Accommodation, Restaurants;2010;Number;5118;211
Pelham Parkway;Information, Finance, Real Estate;2010;Number;5127;211
Pelham Parkway;Management and Professional Services;2010;Number;4230;211
Pelham Parkway;Other Services;2010;Number;3225;211
Pelham Parkway;Public Administration;2010;Number;2530;211
Pelham Parkway;Retail;2010;Number;4958;211
Pelham Parkway;Transportation, Warehousing, Wholesale;2010;Number;4111;211
Pelham Parkway;Construction and Manufacturing;2015;Number;6309;211
Pelham Parkway;Education;2015;Number;6007;211
Pelham Parkway;Health Care and Social Services;2015;Number;12290;211
Pelham Parkway;Hospitality, Accommodation, Restaurants;2015;Number;6493;211
Pelham Parkway;Information, Finance, Real Estate;2015;Number;5187;211
Pelham Parkway;Management and Professional Services;2015;Number;4331;211
Pelham Parkway;Other Services;2015;Number;2725;211
Pelham Parkway;Public Administration;2015;Number;2054;211
Pelham Parkway;Retail;2015;Number;6796;211
Pelham Parkway;Transportation, Warehousing, Wholesale;2015;Number;4264;211
Pelham Parkway;Construction and Manufacturing;2020;Number;5913;211
Pelham Parkway;Education;2020;Number;5890;211
Pelham Parkway;Health Care and Social Services;2020;Number;13875;211
Pelham Parkway;Hospitality, Accommodation, Restaurants;2020;Number;5287;211
Pelham Parkway;Information, Finance, Real Estate;2020;Number;4528;211
Pelham Parkway;Management and Professional Services;2020;Number;5398;211
Pelham Parkway;Other Services;2020;Number;2779;211
Pelham Parkway;Public Administration;2020;Number;2061;211
Pelham Parkway;Retail;2020;Number;5377;211
Pelham Parkway;Transportation, Warehousing, Wholesale;2020;Number;5205;211
Pelham Parkway;Construction and Manufacturing;2021;Number;5488;211
Pelham Parkway;Education;2021;Number;5724;211
Pelham Parkway;Health Care and Social Services;2021;Number;13743;211
Pelham Parkway;Hospitality, Accommodation, Restaurants;2021;Number;5259;211
Pelham Parkway;Information, Finance, Real Estate;2021;Number;4883;211
Pelham Parkway;Management and Professional Services;2021;Number;5823;211
Pelham Parkway;Other Services;2021;Number;3048;211
Pelham Parkway;Public Administration;2021;Number;2089;211
Pelham Parkway;Retail;2021;Number;5538;211
Pelham Parkway;Transportation, Warehousing, Wholesale;2021;Number;5157;211
Queens Village;Construction and Manufacturing;2010;Number;8218;413
Queens Village;Education;2010;Number;8409;413
Queens Village;Health Care and Social Services;2010;Number;23807;413
Queens Village;Hospitality, Accommodation, Restaurants;2010;Number;5305;413
Queens Village;Information, Finance, Real Estate;2010;Number;11567;413
Queens Village;Management and Professional Services;2010;Number;8413;413
Queens Village;Other Services;2010;Number;4224;413
Queens Village;Public Administration;2010;Number;6440;413
Queens Village;Retail;2010;Number;10064;413
Queens Village;Transportation, Warehousing, Wholesale;2010;Number;11910;413
Queens Village;Construction and Manufacturing;2015;Number;7576;413
Queens Village;Education;2015;Number;8005;413
Queens Village;Health Care and Social Services;2015;Number;23786;413
Queens Village;Hospitality, Accommodation, Restaurants;2015;Number;5473;413
Queens Village;Information, Finance, Real Estate;2015;Number;9548;413
Queens Village;Management and Professional Services;2015;Number;9086;413
Queens Village;Other Services;2015;Number;4302;413
Queens Village;Public Administration;2015;Number;6418;413
Queens Village;Retail;2015;Number;10097;413
Queens Village;Transportation, Warehousing, Wholesale;2015;Number;11492;413
Queens Village;Construction and Manufacturing;2020;Number;7131;413
Queens Village;Education;2020;Number;9158;413
Queens Village;Health Care and Social Services;2020;Number;26056;413
Queens Village;Hospitality, Accommodation, Restaurants;2020;Number;6631;413
Queens Village;Information, Finance, Real Estate;2020;Number;8139;413
Queens Village;Management and Professional Services;2020;Number;8387;413
Queens Village;Other Services;2020;Number;4116;413
Queens Village;Public Administration;2020;Number;6715;413
Queens Village;Retail;2020;Number;9404;413
Queens Village;Transportation, Warehousing, Wholesale;2020;Number;12534;413
Queens Village;Construction and Manufacturing;2021;Number;7478;413
Queens Village;Education;2021;Number;9322;413
Queens Village;Health Care and Social Services;2021;Number;27258;413
Queens Village;Hospitality, Accommodation, Restaurants;2021;Number;6617;413
Queens Village;Information, Finance, Real Estate;2021;Number;9067;413
Queens Village;Management and Professional Services;2021;Number;8933;413
Queens Village;Other Services;2021;Number;4438;413
Queens Village;Public Administration;2021;Number;7166;413
Queens Village;Retail;2021;Number;9625;413
Queens Village;Transportation, Warehousing, Wholesale;2021;Number;12971;413
Rego Park/Forest Hills;Construction and Manufacturing;2010;Number;4206;406
Rego Park/Forest Hills;Education;2010;Number;4718;406
Rego Park/Forest Hills;Health Care and Social Services;2010;Number;8934;406
Rego Park/Forest Hills;Hospitality, Accommodation, Restaurants;2010;Number;3377;406
Rego Park/Forest Hills;Information, Finance, Real Estate;2010;Number;11173;406
Rego Park/Forest Hills;Management and Professional Services;2010;Number;8720;406
Rego Park/Forest Hills;Other Services;2010;Number;3215;406
Rego Park/Forest Hills;Public Administration;2010;Number;2497;406
Rego Park/Forest Hills;Retail;2010;Number;5442;406
Rego Park/Forest Hills;Transportation, Warehousing, Wholesale;2010;Number;5095;406
Rego Park/Forest Hills;Construction and Manufacturing;2015;Number;4333;406
Rego Park/Forest Hills;Education;2015;Number;6082;406
Rego Park/Forest Hills;Health Care and Social Services;2015;Number;9398;406
Rego Park/Forest Hills;Hospitality, Accommodation, Restaurants;2015;Number;4118;406
Rego Park/Forest Hills;Information, Finance, Real Estate;2015;Number;9659;406
Rego Park/Forest Hills;Management and Professional Services;2015;Number;8815;406
Rego Park/Forest Hills;Other Services;2015;Number;3695;406
Rego Park/Forest Hills;Public Administration;2015;Number;2379;406
Rego Park/Forest Hills;Retail;2015;Number;4678;406
Rego Park/Forest Hills;Transportation, Warehousing, Wholesale;2015;Number;4285;406
Rego Park/Forest Hills;Construction and Manufacturing;2020;Number;3825;406
Rego Park/Forest Hills;Education;2020;Number;5444;406
Rego Park/Forest Hills;Health Care and Social Services;2020;Number;11103;406
Rego Park/Forest Hills;Hospitality, Accommodation, Restaurants;2020;Number;4066;406
Rego Park/Forest Hills;Information, Finance, Real Estate;2020;Number;9810;406
Rego Park/Forest Hills;Management and Professional Services;2020;Number;11000;406
Rego Park/Forest Hills;Other Services;2020;Number;2775;406
Rego Park/Forest Hills;Public Administration;2020;Number;2781;406
Rego Park/Forest Hills;Retail;2020;Number;4300;406
Rego Park/Forest Hills;Transportation, Warehousing, Wholesale;2020;Number;4557;406
Rego Park/Forest Hills;Construction and Manufacturing;2021;Number;4145;406
Rego Park/Forest Hills;Education;2021;Number;5813;406
Rego Park/Forest Hills;Health Care and Social Services;2021;Number;12403;406
Rego Park/Forest Hills;Hospitality, Accommodation, Restaurants;2021;Number;4175;406
Rego Park/Forest Hills;Information, Finance, Real Estate;2021;Number;10469;406
Rego Park/Forest Hills;Management and Professional Services;2021;Number;11003;406
Rego Park/Forest Hills;Other Services;2021;Number;2957;406
Rego Park/Forest Hills;Public Administration;2021;Number;2818;406
Rego Park/Forest Hills;Retail;2021;Number;4346;406
Rego Park/Forest Hills;Transportation, Warehousing, Wholesale;2021;Number;4399;406
Ridgewood/Glendale;Construction and Manufacturing;2010;Number;13755;405
Ridgewood/Glendale;Education;2010;Number;6435;405
Ridgewood/Glendale;Health Care and Social Services;2010;Number;9692;405
Ridgewood/Glendale;Hospitality, Accommodation, Restaurants;2010;Number;6864;405
Ridgewood/Glendale;Information, Finance, Real Estate;2010;Number;9405;405
Ridgewood/Glendale;Management and Professional Services;2010;Number;8237;405
Ridgewood/Glendale;Other Services;2010;Number;4673;405
Ridgewood/Glendale;Public Administration;2010;Number;3481;405
Ridgewood/Glendale;Retail;2010;Number;8849;405
Ridgewood/Glendale;Transportation, Warehousing, Wholesale;2010;Number;7745;405
Ridgewood/Glendale;Construction and Manufacturing;2015;Number;13023;405
Ridgewood/Glendale;Education;2015;Number;6791;405
Ridgewood/Glendale;Health Care and Social Services;2015;Number;10986;405
Ridgewood/Glendale;Hospitality, Accommodation, Restaurants;2015;Number;8715;405
Ridgewood/Glendale;Information, Finance, Real Estate;2015;Number;9255;405
Ridgewood/Glendale;Management and Professional Services;2015;Number;9386;405
Ridgewood/Glendale;Other Services;2015;Number;4966;405
Ridgewood/Glendale;Public Administration;2015;Number;3342;405
Ridgewood/Glendale;Retail;2015;Number;7335;405
Ridgewood/Glendale;Transportation, Warehousing, Wholesale;2015;Number;7485;405
Ridgewood/Glendale;Construction and Manufacturing;2020;Number;14635;405
Ridgewood/Glendale;Education;2020;Number;9027;405
Ridgewood/Glendale;Health Care and Social Services;2020;Number;12308;405
Ridgewood/Glendale;Hospitality, Accommodation, Restaurants;2020;Number;10765;405
Ridgewood/Glendale;Information, Finance, Real Estate;2020;Number;9419;405
Ridgewood/Glendale;Management and Professional Services;2020;Number;10883;405
Ridgewood/Glendale;Other Services;2020;Number;5971;405
Ridgewood/Glendale;Public Administration;2020;Number;3992;405
Ridgewood/Glendale;Retail;2020;Number;7743;405
Ridgewood/Glendale;Transportation, Warehousing, Wholesale;2020;Number;9225;405
Ridgewood/Glendale;Construction and Manufacturing;2021;Number;15008;405
Ridgewood/Glendale;Education;2021;Number;9179;405
Ridgewood/Glendale;Health Care and Social Services;2021;Number;12964;405
Ridgewood/Glendale;Hospitality, Accommodation, Restaurants;2021;Number;10489;405
Ridgewood/Glendale;Information, Finance, Real Estate;2021;Number;9634;405
Ridgewood/Glendale;Management and Professional Services;2021;Number;11821;405
Ridgewood/Glendale;Other Services;2021;Number;5749;405
Ridgewood/Glendale;Public Administration;2021;Number;3655;405
Ridgewood/Glendale;Retail;2021;Number;8015;405
Ridgewood/Glendale;Transportation, Warehousing, Wholesale;2021;Number;9237;405
Riverdale;Construction and Manufacturing;2010;Number;3449;208
Riverdale;Education;2010;Number;7378;208
Riverdale;Health Care and Social Services;2010;Number;9861;208
Riverdale;Hospitality, Accommodation, Restaurants;2010;Number;4453;208
Riverdale;Information, Finance, Real Estate;2010;Number;5977;208
Riverdale;Management and Professional Services;2010;Number;5147;208
Riverdale;Other Services;2010;Number;2990;208
Riverdale;Public Administration;2010;Number;1900;208
Riverdale;Retail;2010;Number;4997;208
Riverdale;Transportation, Warehousing, Wholesale;2010;Number;3452;208
Riverdale;Construction and Manufacturing;2015;Number;2888;208
Riverdale;Education;2015;Number;7071;208
Riverdale;Health Care and Social Services;2015;Number;10015;208
Riverdale;Hospitality, Accommodation, Restaurants;2015;Number;6077;208
Riverdale;Information, Finance, Real Estate;2015;Number;5959;208
Riverdale;Management and Professional Services;2015;Number;4912;208
Riverdale;Other Services;2015;Number;2999;208
Riverdale;Public Administration;2015;Number;1989;208
Riverdale;Retail;2015;Number;4315;208
Riverdale;Transportation, Warehousing, Wholesale;2015;Number;3070;208
Riverdale;Construction and Manufacturing;2020;Number;3201;208
Riverdale;Education;2020;Number;6055;208
Riverdale;Health Care and Social Services;2020;Number;11884;208
Riverdale;Hospitality, Accommodation, Restaurants;2020;Number;4772;208
Riverdale;Information, Finance, Real Estate;2020;Number;6521;208
Riverdale;Management and Professional Services;2020;Number;5554;208
Riverdale;Other Services;2020;Number;2626;208
Riverdale;Public Administration;2020;Number;2111;208
Riverdale;Retail;2020;Number;3752;208
Riverdale;Transportation, Warehousing, Wholesale;2020;Number;3066;208
Riverdale;Construction and Manufacturing;2021;Number;3044;208
Riverdale;Education;2021;Number;6083;208
Riverdale;Health Care and Social Services;2021;Number;11655;208
Riverdale;Hospitality, Accommodation, Restaurants;2021;Number;4606;208
Riverdale;Information, Finance, Real Estate;2021;Number;6412;208
Riverdale;Management and Professional Services;2021;Number;5665;208
Riverdale;Other Services;2021;Number;2633;208
Riverdale;Public Administration;2021;Number;2316;208
Riverdale;Retail;2021;Number;3465;208
Riverdale;Transportation, Warehousing, Wholesale;2021;Number;3235;208
Sheepshead Bay;Construction and Manufacturing;2010;Number;7793;315
Sheepshead Bay;Education;2010;Number;5829;315
Sheepshead Bay;Health Care and Social Services;2010;Number;10623;315
Sheepshead Bay;Hospitality, Accommodation, Restaurants;2010;Number;3684;315
Sheepshead Bay;Information, Finance, Real Estate;2010;Number;8006;315
Sheepshead Bay;Management and Professional Services;2010;Number;6642;315
Sheepshead Bay;Other Services;2010;Number;2515;315
Sheepshead Bay;Public Administration;2010;Number;2722;315
Sheepshead Bay;Retail;2010;Number;6153;315
Sheepshead Bay;Transportation, Warehousing, Wholesale;2010;Number;6080;315
Sheepshead Bay;Construction and Manufacturing;2015;Number;6591;315
Sheepshead Bay;Education;2015;Number;5840;315
Sheepshead Bay;Health Care and Social Services;2015;Number;12741;315
Sheepshead Bay;Hospitality, Accommodation, Restaurants;2015;Number;4651;315
Sheepshead Bay;Information, Finance, Real Estate;2015;Number;7784;315
Sheepshead Bay;Management and Professional Services;2015;Number;7254;315
Sheepshead Bay;Other Services;2015;Number;2970;315
Sheepshead Bay;Public Administration;2015;Number;2135;315
Sheepshead Bay;Retail;2015;Number;7147;315
Sheepshead Bay;Transportation, Warehousing, Wholesale;2015;Number;7075;315
Sheepshead Bay;Construction and Manufacturing;2020;Number;6470;315
Sheepshead Bay;Education;2020;Number;6616;315
Sheepshead Bay;Health Care and Social Services;2020;Number;14314;315
Sheepshead Bay;Hospitality, Accommodation, Restaurants;2020;Number;4756;315
Sheepshead Bay;Information, Finance, Real Estate;2020;Number;7551;315
Sheepshead Bay;Management and Professional Services;2020;Number;6748;315
Sheepshead Bay;Other Services;2020;Number;2829;315
Sheepshead Bay;Public Administration;2020;Number;2657;315
Sheepshead Bay;Retail;2020;Number;6105;315
Sheepshead Bay;Transportation, Warehousing, Wholesale;2020;Number;8469;315
Sheepshead Bay;Construction and Manufacturing;2021;Number;6465;315
Sheepshead Bay;Education;2021;Number;6403;315
Sheepshead Bay;Health Care and Social Services;2021;Number;15128;315
Sheepshead Bay;Hospitality, Accommodation, Restaurants;2021;Number;4708;315
Sheepshead Bay;Information, Finance, Real Estate;2021;Number;8297;315
Sheepshead Bay;Management and Professional Services;2021;Number;7284;315
Sheepshead Bay;Other Services;2021;Number;2824;315
Sheepshead Bay;Public Administration;2021;Number;2742;315
Sheepshead Bay;Retail;2021;Number;6819;315
Sheepshead Bay;Transportation, Warehousing, Wholesale;2021;Number;8649;315
South Beach;Construction and Manufacturing;2010;Number;6313;502
South Beach;Education;2010;Number;5576;502
South Beach;Health Care and Social Services;2010;Number;9816;502
South Beach;Hospitality, Accommodation, Restaurants;2010;Number;3537;502
South Beach;Information, Finance, Real Estate;2010;Number;8569;502
South Beach;Management and Professional Services;2010;Number;6590;502
South Beach;Other Services;2010;Number;2559;502
South Beach;Public Administration;2010;Number;4385;502
South Beach;Retail;2010;Number;6142;502
South Beach;Transportation, Warehousing, Wholesale;2010;Number;5158;502
South Beach;Construction and Manufacturing;2015;Number;7123;502
South Beach;Education;2015;Number;5990;502
South Beach;Health Care and Social Services;2015;Number;11120;502
South Beach;Hospitality, Accommodation, Restaurants;2015;Number;4015;502
South Beach;Information, Finance, Real Estate;2015;Number;8167;502
South Beach;Management and Professional Services;2015;Number;6655;502
South Beach;Other Services;2015;Number;2929;502
South Beach;Public Administration;2015;Number;3500;502
South Beach;Retail;2015;Number;6097;502
South Beach;Transportation, Warehousing, Wholesale;2015;Number;4558;502
South Beach;Construction and Manufacturing;2020;Number;5229;502
South Beach;Education;2020;Number;6488;502
South Beach;Health Care and Social Services;2020;Number;11965;502
South Beach;Hospitality, Accommodation, Restaurants;2020;Number;4692;502
South Beach;Information, Finance, Real Estate;2020;Number;7259;502
South Beach;Management and Professional Services;2020;Number;7182;502
South Beach;Other Services;2020;Number;3146;502
South Beach;Public Administration;2020;Number;3329;502
South Beach;Retail;2020;Number;5822;502
South Beach;Transportation, Warehousing, Wholesale;2020;Number;5768;502
South Beach;Construction and Manufacturing;2021;Number;5307;502
South Beach;Education;2021;Number;6550;502
South Beach;Health Care and Social Services;2021;Number;12994;502
South Beach;Hospitality, Accommodation, Restaurants;2021;Number;4770;502
South Beach;Information, Finance, Real Estate;2021;Number;7320;502
South Beach;Management and Professional Services;2021;Number;7538;502
South Beach;Other Services;2021;Number;2865;502
South Beach;Public Administration;2021;Number;3369;502
South Beach;Retail;2021;Number;5581;502
South Beach;Transportation, Warehousing, Wholesale;2021;Number;6009;502
St, George;Construction and Manufacturing;2010;Number;7589;501
St, George;Education;2010;Number;7427;501
St, George;Health Care and Social Services;2010;Number;15099;501
St, George;Hospitality, Accommodation, Restaurants;2010;Number;5251;501
St, George;Information, Finance, Real Estate;2010;Number;9313;501
St, George;Management and Professional Services;2010;Number;7199;501
St, George;Other Services;2010;Number;3711;501
St, George;Public Administration;2010;Number;6045;501
St, George;Retail;2010;Number;6726;501
St, George;Transportation, Warehousing, Wholesale;2010;Number;5602;501
St, George;Construction and Manufacturing;2015;Number;6495;501
St, George;Education;2015;Number;7547;501
St, George;Health Care and Social Services;2015;Number;14322;501
St, George;Hospitality, Accommodation, Restaurants;2015;Number;6149;501
St, George;Information, Finance, Real Estate;2015;Number;7464;501
St, George;Management and Professional Services;2015;Number;8042;501
St, George;Other Services;2015;Number;3300;501
St, George;Public Administration;2015;Number;5420;501
St, George;Retail;2015;Number;7430;501
St, George;Transportation, Warehousing, Wholesale;2015;Number;5432;501
St, George;Construction and Manufacturing;2020;Number;7397;501
St, George;Education;2020;Number;8323;501
St, George;Health Care and Social Services;2020;Number;16175;501
St, George;Hospitality, Accommodation, Restaurants;2020;Number;6529;501
St, George;Information, Finance, Real Estate;2020;Number;8351;501
St, George;Management and Professional Services;2020;Number;8399;501
St, George;Other Services;2020;Number;3585;501
St, George;Public Administration;2020;Number;4886;501
St, George;Retail;2020;Number;7765;501
St, George;Transportation, Warehousing, Wholesale;2020;Number;6099;501
St, George;Construction and Manufacturing;2021;Number;7937;501
St, George;Education;2021;Number;8584;501
St, George;Health Care and Social Services;2021;Number;18070;501
St, George;Hospitality, Accommodation, Restaurants;2021;Number;6450;501
St, George;Information, Finance, Real Estate;2021;Number;7817;501
St, George;Management and Professional Services;2021;Number;9351;501
St, George;Other Services;2021;Number;3708;501
St, George;Public Administration;2021;Number;4606;501
St, George;Retail;2021;Number;7218;501
St, George;Transportation, Warehousing, Wholesale;2021;Number;6646;501
Sunnyside/Woodside;Construction and Manufacturing;2010;Number;8673;402
Sunnyside/Woodside;Education;2010;Number;4087;402
Sunnyside/Woodside;Health Care and Social Services;2010;Number;7072;402
Sunnyside/Woodside;Hospitality, Accommodation, Restaurants;2010;Number;10647;402
Sunnyside/Woodside;Information, Finance, Real Estate;2010;Number;8783;402
Sunnyside/Woodside;Management and Professional Services;2010;Number;7923;402
Sunnyside/Woodside;Other Services;2010;Number;5006;402
Sunnyside/Woodside;Public Administration;2010;Number;2207;402
Sunnyside/Woodside;Retail;2010;Number;7179;402
Sunnyside/Woodside;Transportation, Warehousing, Wholesale;2010;Number;6627;402
Sunnyside/Woodside;Construction and Manufacturing;2015;Number;7317;402
Sunnyside/Woodside;Education;2015;Number;4985;402
Sunnyside/Woodside;Health Care and Social Services;2015;Number;7728;402
Sunnyside/Woodside;Hospitality, Accommodation, Restaurants;2015;Number;12289;402
Sunnyside/Woodside;Information, Finance, Real Estate;2015;Number;9273;402
Sunnyside/Woodside;Management and Professional Services;2015;Number;10794;402
Sunnyside/Woodside;Other Services;2015;Number;4813;402
Sunnyside/Woodside;Public Administration;2015;Number;1719;402
Sunnyside/Woodside;Retail;2015;Number;8000;402
Sunnyside/Woodside;Transportation, Warehousing, Wholesale;2015;Number;7066;402
Sunnyside/Woodside;Construction and Manufacturing;2020;Number;6638;402
Sunnyside/Woodside;Education;2020;Number;4827;402
Sunnyside/Woodside;Health Care and Social Services;2020;Number;9135;402
Sunnyside/Woodside;Hospitality, Accommodation, Restaurants;2020;Number;10658;402
Sunnyside/Woodside;Information, Finance, Real Estate;2020;Number;10326;402
Sunnyside/Woodside;Management and Professional Services;2020;Number;12947;402
Sunnyside/Woodside;Other Services;2020;Number;4420;402
Sunnyside/Woodside;Public Administration;2020;Number;2655;402
Sunnyside/Woodside;Retail;2020;Number;7441;402
Sunnyside/Woodside;Transportation, Warehousing, Wholesale;2020;Number;8030;402
Sunnyside/Woodside;Construction and Manufacturing;2021;Number;7393;402
Sunnyside/Woodside;Education;2021;Number;5117;402
Sunnyside/Woodside;Health Care and Social Services;2021;Number;9624;402
Sunnyside/Woodside;Hospitality, Accommodation, Restaurants;2021;Number;10186;402
Sunnyside/Woodside;Information, Finance, Real Estate;2021;Number;10125;402
Sunnyside/Woodside;Management and Professional Services;2021;Number;14064;402
Sunnyside/Woodside;Other Services;2021;Number;4233;402
Sunnyside/Woodside;Public Administration;2021;Number;2658;402
Sunnyside/Woodside;Retail;2021;Number;8027;402
Sunnyside/Woodside;Transportation, Warehousing, Wholesale;2021;Number;7763;402
Sunset Park;Construction and Manufacturing;2010;Number;11303;307
Sunset Park;Education;2010;Number;5569;307
Sunset Park;Health Care and Social Services;2010;Number;7923;307
Sunset Park;Hospitality, Accommodation, Restaurants;2010;Number;13720;307
Sunset Park;Information, Finance, Real Estate;2010;Number;6473;307
Sunset Park;Management and Professional Services;2010;Number;6595;307
Sunset Park;Other Services;2010;Number;4315;307
Sunset Park;Public Administration;2010;Number;1873;307
Sunset Park;Retail;2010;Number;6121;307
Sunset Park;Transportation, Warehousing, Wholesale;2010;Number;5374;307
Sunset Park;Construction and Manufacturing;2015;Number;10255;307
Sunset Park;Education;2015;Number;5137;307
Sunset Park;Health Care and Social Services;2015;Number;8472;307
Sunset Park;Hospitality, Accommodation, Restaurants;2015;Number;15701;307
Sunset Park;Information, Finance, Real Estate;2015;Number;5970;307
Sunset Park;Management and Professional Services;2015;Number;7461;307
Sunset Park;Other Services;2015;Number;5041;307
Sunset Park;Public Administration;2015;Number;1574;307
Sunset Park;Retail;2015;Number;6924;307
Sunset Park;Transportation, Warehousing, Wholesale;2015;Number;4886;307
Sunset Park;Construction and Manufacturing;2020;Number;8206;307
Sunset Park;Education;2020;Number;5633;307
