Location;Age Group;TimeFrame;DataFormat;Data;Fips
;;;;;
St. George;Children Under 18 Years;2018;Number;38102;501
;;;;;
St. George;Youth 18 to 24 Years;2018;Number;16438;501
;;;;;
St. George;Adults 25 Years and Older;2019;Number;119521;501
;;;;;
St. George;Children Under 18 Years;2019;Number;39736;501
;;;;;
St. George;Youth 18 to 24 Years;2019;Number;16938;501
;;;;;
St. George;Children Under 18 Years;2021;Number;42029;501
;;;;;
St. George;Youth 18 to 24 Years;2021;Number;17975;501
;;;;;
St. George;Adults 25 Years and Older;2021;Number;125146;501
;;;;;
St. George;Children Under 18 Years;2022;Number;38408;501
;;;;;
St. George;Youth 18 to 24 Years;2022;Number;16785;501
;;;;;
St. George;Adults 25 Years and Older;2022;Number;129363;501
;;;;;
Sunnyside/Woodside;Adults 25 Years and Older;2005;Number;99048;402
;;;;;
Sunnyside/Woodside;Children Under 18 Years;2005;Number;27320;402
;;;;;
Sunnyside/Woodside;Youth 18 to 24 Years;2005;Number;12495;402
;;;;;
Sunnyside/Woodside;Adults 25 Years and Older;2006;Number;95079;402
;;;;;
Sunnyside/Woodside;Children Under 18 Years;2006;Number;23732;402
;;;;;
Sunnyside/Woodside;Youth 18 to 24 Years;2006;Number;9862;402
;;;;;
Sunnyside/Woodside;Adults 25 Years and Older;2007;Number;105824;402
;;;;;
Sunnyside/Woodside;Children Under 18 Years;2007;Number;22673;402
;;;;;
Sunnyside/Woodside;Youth 18 to 24 Years;2007;Number;10641;402
;;;;;
Sunnyside/Woodside;Adults 25 Years and Older;2008;Number;98445;402
;;;;;
Sunnyside/Woodside;Children Under 18 Years;2008;Number;24157;402
;;;;;
Sunnyside/Woodside;Youth 18 to 24 Years;2008;Number;10261;402
;;;;;
Sunnyside/Woodside;Adults 25 Years and Older;2009;Number;99457;402
;;;;;
Sunnyside/Woodside;Children Under 18 Years;2009;Number;23500;402
;;;;;
Sunnyside/Woodside;Youth 18 to 24 Years;2009;Number;8054;402
;;;;;
Sunnyside/Woodside;Adults 25 Years and Older;2010;Number;94117;402
;;;;;
Sunnyside/Woodside;Children Under 18 Years;2010;Number;20851;402
;;;;;
Sunnyside/Woodside;Youth 18 to 24 Years;2010;Number;10261;402
;;;;;
Sunnyside/Woodside;Adults 25 Years and Older;2011;Number;96748;402
;;;;;
Sunnyside/Woodside;Children Under 18 Years;2011;Number;20709;402
;;;;;
Sunnyside/Woodside;Youth 18 to 24 Years;2011;Number;12602;402
;;;;;
Sunnyside/Woodside;Adults 25 Years and Older;2012;Number;100538;402
;;;;;
Sunnyside/Woodside;Children Under 18 Years;2012;Number;27412;402
;;;;;
Sunnyside/Woodside;Youth 18 to 24 Years;2012;Number;12449;402
;;;;;
Sunnyside/Woodside;Adults 25 Years and Older;2013;Number;102133;402
;;;;;
Sunnyside/Woodside;Children Under 18 Years;2013;Number;22897;402
;;;;;
Sunnyside/Woodside;Youth 18 to 24 Years;2013;Number;8345;402
;;;;;
Sunnyside/Woodside;Adults 25 Years and Older;2014;Number;110758;402
;;;;;
Sunnyside/Woodside;Children Under 18 Years;2014;Number;27521;402
;;;;;
Sunnyside/Woodside;Youth 18 to 24 Years;2014;Number;11821;402
;;;;;
Sunnyside/Woodside;Adults 25 Years and Older;2015;Number;110203;402
;;;;;
Sunnyside/Woodside;Children Under 18 Years;2015;Number;26063;402
;;;;;
Sunnyside/Woodside;Youth 18 to 24 Years;2015;Number;8633;402
;;;;;
Sunnyside/Woodside;Adults 25 Years and Older;2016;Number;106033;402
;;;;;
Sunnyside/Woodside;Children Under 18 Years;2016;Number;20862;402
;;;;;
Sunnyside/Woodside;Youth 18 to 24 Years;2016;Number;8872;402
;;;;;
Sunnyside/Woodside;Adults 25 Years and Older;2017;Number;106027;402
;;;;;
Sunnyside/Woodside;Children Under 18 Years;2017;Number;19462;402
;;;;;
Sunnyside/Woodside;Youth 18 to 24 Years;2017;Number;8333;402
;;;;;
Sunnyside/Woodside;Adults 25 Years and Older;2018;Number;104518;402
;;;;;
Sunnyside/Woodside;Children Under 18 Years;2018;Number;24564;402
;;;;;
Sunnyside/Woodside;Youth 18 to 24 Years;2018;Number;8408;402
;;;;;
Sunnyside/Woodside;Adults 25 Years and Older;2019;Number;104073;402
;;;;;
Sunnyside/Woodside;Children Under 18 Years;2019;Number;25026;402
;;;;;
Sunnyside/Woodside;Youth 18 to 24 Years;2019;Number;6959;402
;;;;;
Sunnyside/Woodside;Children Under 18 Years;2021;Number;28077;402
;;;;;
Sunnyside/Woodside;Youth 18 to 24 Years;2021;Number;6823;402
;;;;;
Sunnyside/Woodside;Adults 25 Years and Older;2021;Number;114587;402
;;;;;
Sunnyside/Woodside;Children Under 18 Years;2022;Number;22602;402
;;;;;
Sunnyside/Woodside;Youth 18 to 24 Years;2022;Number;7645;402
;;;;;
Sunnyside/Woodside;Adults 25 Years and Older;2022;Number;95679;402
;;;;;
Sunset Park;Adults 25 Years and Older;2005;Number;89409;307
;;;;;
Sunset Park;Children Under 18 Years;2005;Number;36369;307
;;;;;
Sunset Park;Youth 18 to 24 Years;2005;Number;13769;307
;;;;;
Sunset Park;Adults 25 Years and Older;2006;Number;101031;307
;;;;;
Sunset Park;Children Under 18 Years;2006;Number;37042;307
;;;;;
Sunset Park;Youth 18 to 24 Years;2006;Number;14993;307
;;;;;
Sunset Park;Adults 25 Years and Older;2007;Number;95222;307
;;;;;
Sunset Park;Children Under 18 Years;2007;Number;36874;307
;;;;;
Sunset Park;Youth 18 to 24 Years;2007;Number;14664;307
;;;;;
Sunset Park;Adults 25 Years and Older;2008;Number;95887;307
;;;;;
Sunset Park;Children Under 18 Years;2008;Number;38005;307
;;;;;
Sunset Park;Youth 18 to 24 Years;2008;Number;13786;307
;;;;;
Sunset Park;Adults 25 Years and Older;2009;Number;108234;307
;;;;;
Sunset Park;Children Under 18 Years;2009;Number;36008;307
;;;;;
Sunset Park;Youth 18 to 24 Years;2009;Number;14091;307
;;;;;
Sunset Park;Adults 25 Years and Older;2010;Number;93523;307
;;;;;
Sunset Park;Children Under 18 Years;2010;Number;31189;307
;;;;;
Sunset Park;Youth 18 to 24 Years;2010;Number;16478;307
;;;;;
Sunset Park;Adults 25 Years and Older;2011;Number;97925;307
;;;;;
Sunset Park;Children Under 18 Years;2011;Number;35742;307
;;;;;
Sunset Park;Youth 18 to 24 Years;2011;Number;18371;307
;;;;;
Sunset Park;Adults 25 Years and Older;2012;Number;99819;307
;;;;;
Sunset Park;Children Under 18 Years;2012;Number;37021;307
;;;;;
Sunset Park;Youth 18 to 24 Years;2012;Number;15062;307
;;;;;
Sunset Park;Adults 25 Years and Older;2013;Number;102593;307
;;;;;
Sunset Park;Children Under 18 Years;2013;Number;37539;307
;;;;;
Sunset Park;Youth 18 to 24 Years;2013;Number;14290;307
;;;;;
Sunset Park;Adults 25 Years and Older;2014;Number;102210;307
;;;;;
Sunset Park;Children Under 18 Years;2014;Number;36152;307
;;;;;
Sunset Park;Youth 18 to 24 Years;2014;Number;14323;307
;;;;;
Sunset Park;Adults 25 Years and Older;2015;Number;100270;307
;;;;;
Sunset Park;Children Under 18 Years;2015;Number;37509;307
;;;;;
Sunset Park;Youth 18 to 24 Years;2015;Number;11994;307
;;;;;
Sunset Park;Adults 25 Years and Older;2016;Number;104006;307
;;;;;
Sunset Park;Children Under 18 Years;2016;Number;35171;307
;;;;;
Sunset Park;Youth 18 to 24 Years;2016;Number;10222;307
;;;;;
Sunset Park;Adults 25 Years and Older;2017;Number;99918;307
;;;;;
Sunset Park;Children Under 18 Years;2017;Number;34823;307
;;;;;
Sunset Park;Youth 18 to 24 Years;2017;Number;9591;307
;;;;;
Sunset Park;Adults 25 Years and Older;2018;Number;90354;307
;;;;;
Sunset Park;Children Under 18 Years;2018;Number;34456;307
;;;;;
Sunset Park;Youth 18 to 24 Years;2018;Number;8065;307
;;;;;
Sunset Park;Adults 25 Years and Older;2019;Number;91543;307
;;;;;
Sunset Park;Children Under 18 Years;2019;Number;30728;307
;;;;;
Sunset Park;Youth 18 to 24 Years;2019;Number;8512;307
;;;;;
Sunset Park;Children Under 18 Years;2021;Number;37860;307
;;;;;
Sunset Park;Youth 18 to 24 Years;2021;Number;8378;307
;;;;;
Sunset Park;Adults 25 Years and Older;2021;Number;88707;307
;;;;;
Sunset Park;Children Under 18 Years;2022;Number;30513;307
;;;;;
Sunset Park;Youth 18 to 24 Years;2022;Number;9027;307
;;;;;
Sunset Park;Adults 25 Years and Older;2022;Number;90350;307
;;;;;
The Rockaways;Adults 25 Years and Older;2005;Number;70559;414
;;;;;
The Rockaways;Children Under 18 Years;2005;Number;31429;414
;;;;;
The Rockaways;Youth 18 to 24 Years;2005;Number;9700;414
;;;;;
The Rockaways;Adults 25 Years and Older;2006;Number;71468;414
;;;;;
The Rockaways;Children Under 18 Years;2006;Number;38483;414
;;;;;
The Rockaways;Youth 18 to 24 Years;2006;Number;10317;414
;;;;;
The Rockaways;Adults 25 Years and Older;2007;Number;70491;414
;;;;;
The Rockaways;Children Under 18 Years;2007;Number;31542;414
;;;;;
The Rockaways;Youth 18 to 24 Years;2007;Number;13019;414
;;;;;
The Rockaways;Adults 25 Years and Older;2008;Number;76295;414
;;;;;
The Rockaways;Children Under 18 Years;2008;Number;32281;414
;;;;;
The Rockaways;Youth 18 to 24 Years;2008;Number;9378;414
;;;;;
The Rockaways;Adults 25 Years and Older;2009;Number;77781;414
;;;;;
The Rockaways;Children Under 18 Years;2009;Number;28618;414
;;;;;
The Rockaways;Youth 18 to 24 Years;2009;Number;11126;414
;;;;;
The Rockaways;Adults 25 Years and Older;2010;Number;78073;414
;;;;;
The Rockaways;Children Under 18 Years;2010;Number;33910;414
;;;;;
The Rockaways;Youth 18 to 24 Years;2010;Number;12048;414
;;;;;
The Rockaways;Adults 25 Years and Older;2011;Number;69167;414
;;;;;
The Rockaways;Children Under 18 Years;2011;Number;27924;414
;;;;;
The Rockaways;Youth 18 to 24 Years;2011;Number;10854;414
;;;;;
The Rockaways;Adults 25 Years and Older;2012;Number;78287;414
;;;;;
The Rockaways;Children Under 18 Years;2012;Number;37894;414
;;;;;
The Rockaways;Youth 18 to 24 Years;2012;Number;12177;414
;;;;;
The Rockaways;Adults 25 Years and Older;2013;Number;74766;414
;;;;;
The Rockaways;Children Under 18 Years;2013;Number;29420;414
;;;;;
The Rockaways;Youth 18 to 24 Years;2013;Number;8083;414
;;;;;
The Rockaways;Adults 25 Years and Older;2014;Number;72477;414
;;;;;
The Rockaways;Children Under 18 Years;2014;Number;27074;414
;;;;;
The Rockaways;Youth 18 to 24 Years;2014;Number;8393;414
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
The Rockaways;Adults 25 Years and Older;2015;Number;77431;414
The Rockaways;Children Under 18 Years;2015;Number;32701;414
The Rockaways;Youth 18 to 24 Years;2015;Number;11463;414
The Rockaways;Adults 25 Years and Older;2016;Number;78708;414
The Rockaways;Children Under 18 Years;2016;Number;37856;414
The Rockaways;Youth 18 to 24 Years;2016;Number;10817;414
The Rockaways;Adults 25 Years and Older;2017;Number;84714;414
The Rockaways;Children Under 18 Years;2017;Number;37749;414
The Rockaways;Youth 18 to 24 Years;2017;Number;10588;414
The Rockaways;Adults 25 Years and Older;2018;Number;81852;414
The Rockaways;Children Under 18 Years;2018;Number;35064;414
The Rockaways;Youth 18 to 24 Years;2018;Number;10760;414
The Rockaways;Adults 25 Years and Older;2019;Number;80056;414
The Rockaways;Children Under 18 Years;2019;Number;31815;414
The Rockaways;Youth 18 to 24 Years;2019;Number;9869;414
The Rockaways;Children Under 18 Years;2021;Number;37462;414
The Rockaways;Youth 18 to 24 Years;2021;Number;10527;414
The Rockaways;Adults 25 Years and Older;2021;Number;86711;414
The Rockaways;Children Under 18 Years;2022;Number;30557;414
The Rockaways;Youth 18 to 24 Years;2022;Number;8840;414
The Rockaways;Adults 25 Years and Older;2022;Number;87232;414
Throgs Neck;Adults 25 Years and Older;2005;Number;71833;210
Throgs Neck;Children Under 18 Years;2005;Number;21767;210
Throgs Neck;Youth 18 to 24 Years;2005;Number;4574;210
Throgs Neck;Adults 25 Years and Older;2006;Number;80666;210
Throgs Neck;Children Under 18 Years;2006;Number;21225;210
Throgs Neck;Youth 18 to 24 Years;2006;Number;12190;210
Throgs Neck;Adults 25 Years and Older;2007;Number;88256;210
Throgs Neck;Children Under 18 Years;2007;Number;26077;210
Throgs Neck;Youth 18 to 24 Years;2007;Number;8969;210
Throgs Neck;Adults 25 Years and Older;2008;Number;83923;210
Throgs Neck;Children Under 18 Years;2008;Number;22559;210
Throgs Neck;Youth 18 to 24 Years;2008;Number;10210;210
Throgs Neck;Adults 25 Years and Older;2009;Number;80731;210
Throgs Neck;Children Under 18 Years;2009;Number;24571;210
Throgs Neck;Youth 18 to 24 Years;2009;Number;9583;210
Throgs Neck;Adults 25 Years and Older;2010;Number;81615;210
Throgs Neck;Children Under 18 Years;2010;Number;20326;210
Throgs Neck;Youth 18 to 24 Years;2010;Number;7541;210
Throgs Neck;Adults 25 Years and Older;2011;Number;87075;210
Throgs Neck;Children Under 18 Years;2011;Number;24478;210
Throgs Neck;Youth 18 to 24 Years;2011;Number;11333;210
Throgs Neck;Adults 25 Years and Older;2012;Number;83155;210
Throgs Neck;Children Under 18 Years;2012;Number;23147;210
Throgs Neck;Youth 18 to 24 Years;2012;Number;13648;210
Throgs Neck;Adults 25 Years and Older;2013;Number;82914;210
Throgs Neck;Children Under 18 Years;2013;Number;25726;210
Throgs Neck;Youth 18 to 24 Years;2013;Number;14031;210
Throgs Neck;Adults 25 Years and Older;2014;Number;85902;210
Throgs Neck;Children Under 18 Years;2014;Number;24860;210
Throgs Neck;Youth 18 to 24 Years;2014;Number;10447;210
Throgs Neck;Adults 25 Years and Older;2015;Number;84614;210
Throgs Neck;Children Under 18 Years;2015;Number;20304;210
Throgs Neck;Youth 18 to 24 Years;2015;Number;11124;210
Throgs Neck;Adults 25 Years and Older;2016;Number;80356;210
Throgs Neck;Children Under 18 Years;2016;Number;22244;210
Throgs Neck;Youth 18 to 24 Years;2016;Number;8831;210
Throgs Neck;Adults 25 Years and Older;2017;Number;82654;210
Throgs Neck;Children Under 18 Years;2017;Number;22521;210
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
Throgs Neck;Youth 18 to 24 Years;2017;Number;8220;210
Throgs Neck;Adults 25 Years and Older;2018;Number;87357;210
Throgs Neck;Children Under 18 Years;2018;Number;23195;210
Throgs Neck;Youth 18 to 24 Years;2018;Number;8519;210
Throgs Neck;Adults 25 Years and Older;2019;Number;83854;210
Throgs Neck;Children Under 18 Years;2019;Number;17747;210
Throgs Neck;Youth 18 to 24 Years;2019;Number;9282;210
Throgs Neck;Children Under 18 Years;2021;Number;23942;210
Throgs Neck;Youth 18 to 24 Years;2021;Number;9985;210
Throgs Neck;Adults 25 Years and Older;2021;Number;90214;210
Throgs Neck;Children Under 18 Years;2022;Number;30786;210
Throgs Neck;Youth 18 to 24 Years;2022;Number;11013;210
Throgs Neck;Adults 25 Years and Older;2022;Number;95131;210
Tottenville;Adults 25 Years and Older;2005;Number;105128;503
Tottenville;Children Under 18 Years;2005;Number;38309;503
Tottenville;Youth 18 to 24 Years;2005;Number;11667;503
Tottenville;Adults 25 Years and Older;2006;Number;118504;503
Tottenville;Children Under 18 Years;2006;Number;41994;503
Tottenville;Youth 18 to 24 Years;2006;Number;14748;503
Tottenville;Adults 25 Years and Older;2007;Number;112426;503
Tottenville;Children Under 18 Years;2007;Number;38172;503
Tottenville;Youth 18 to 24 Years;2007;Number;13994;503
Tottenville;Adults 25 Years and Older;2008;Number;111742;503
Tottenville;Children Under 18 Years;2008;Number;38584;503
Tottenville;Youth 18 to 24 Years;2008;Number;15668;503
Tottenville;Adults 25 Years and Older;2009;Number;113927;503
Tottenville;Children Under 18 Years;2009;Number;34892;503
Tottenville;Youth 18 to 24 Years;2009;Number;13252;503
Tottenville;Adults 25 Years and Older;2010;Number;112309;503
Tottenville;Children Under 18 Years;2010;Number;38826;503
Tottenville;Youth 18 to 24 Years;2010;Number;13674;503
Tottenville;Adults 25 Years and Older;2011;Number;119335;503
Tottenville;Children Under 18 Years;2011;Number;37669;503
Tottenville;Youth 18 to 24 Years;2011;Number;14794;503
Tottenville;Adults 25 Years and Older;2012;Number;113468;503
Tottenville;Children Under 18 Years;2012;Number;35301;503
Tottenville;Youth 18 to 24 Years;2012;Number;14337;503
Tottenville;Adults 25 Years and Older;2013;Number;113250;503
Tottenville;Children Under 18 Years;2013;Number;32127;503
Tottenville;Youth 18 to 24 Years;2013;Number;13293;503
Tottenville;Adults 25 Years and Older;2014;Number;117237;503
Tottenville;Children Under 18 Years;2014;Number;39057;503
Tottenville;Youth 18 to 24 Years;2014;Number;14447;503
Tottenville;Adults 25 Years and Older;2015;Number;118205;503
Tottenville;Children Under 18 Years;2015;Number;34855;503
Tottenville;Youth 18 to 24 Years;2015;Number;14580;503
Tottenville;Adults 25 Years and Older;2016;Number;114124;503
Tottenville;Children Under 18 Years;2016;Number;32347;503
Tottenville;Youth 18 to 24 Years;2016;Number;11786;503
Tottenville;Adults 25 Years and Older;2017;Number;115003;503
Tottenville;Children Under 18 Years;2017;Number;32686;503
Tottenville;Youth 18 to 24 Years;2017;Number;11371;503
Tottenville;Adults 25 Years and Older;2018;Number;116664;503
Tottenville;Children Under 18 Years;2018;Number;32757;503
Tottenville;Youth 18 to 24 Years;2018;Number;14179;503
Tottenville;Adults 25 Years and Older;2019;Number;114208;503
Tottenville;Children Under 18 Years;2019;Number;34831;503
Tottenville;Youth 18 to 24 Years;2019;Number;12319;503
Tottenville;Children Under 18 Years;2021;Number;33026;503
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
Tottenville;Youth 18 to 24 Years;2021;Number;12964;503
Tottenville;Adults 25 Years and Older;2021;Number;123916;503
Tottenville;Children Under 18 Years;2022;Number;36476;503
Tottenville;Youth 18 to 24 Years;2022;Number;13144;503
Tottenville;Adults 25 Years and Older;2022;Number;111451;503
Unionport/Soundview;Adults 25 Years and Older;2005;Number;113590;209
Unionport/Soundview;Children Under 18 Years;2005;Number;47778;209
Unionport/Soundview;Youth 18 to 24 Years;2005;Number;17576;209
Unionport/Soundview;Adults 25 Years and Older;2006;Number;111699;209
Unionport/Soundview;Children Under 18 Years;2006;Number;50722;209
Unionport/Soundview;Youth 18 to 24 Years;2006;Number;17975;209
Unionport/Soundview;Adults 25 Years and Older;2007;Number;104980;209
Unionport/Soundview;Children Under 18 Years;2007;Number;42840;209
Unionport/Soundview;Youth 18 to 24 Years;2007;Number;18672;209
Unionport/Soundview;Adults 25 Years and Older;2008;Number;117523;209
Unionport/Soundview;Children Under 18 Years;2008;Number;47685;209
Unionport/Soundview;Youth 18 to 24 Years;2008;Number;18306;209
Unionport/Soundview;Adults 25 Years and Older;2009;Number;112551;209
Unionport/Soundview;Children Under 18 Years;2009;Number;51853;209
Unionport/Soundview;Youth 18 to 24 Years;2009;Number;18333;209
Unionport/Soundview;Adults 25 Years and Older;2010;Number;115530;209
Unionport/Soundview;Children Under 18 Years;2010;Number;47372;209
Unionport/Soundview;Youth 18 to 24 Years;2010;Number;20075;209
Unionport/Soundview;Adults 25 Years and Older;2011;Number;115102;209
Unionport/Soundview;Children Under 18 Years;2011;Number;48265;209
Unionport/Soundview;Youth 18 to 24 Years;2011;Number;19373;209
Unionport/Soundview;Adults 25 Years and Older;2012;Number;115233;209
Unionport/Soundview;Children Under 18 Years;2012;Number;44900;209
Unionport/Soundview;Youth 18 to 24 Years;2012;Number;19408;209
Unionport/Soundview;Adults 25 Years and Older;2013;Number;125247;209
Unionport/Soundview;Children Under 18 Years;2013;Number;44243;209
Unionport/Soundview;Youth 18 to 24 Years;2013;Number;21685;209
Unionport/Soundview;Adults 25 Years and Older;2014;Number;124858;209
Unionport/Soundview;Children Under 18 Years;2014;Number;44069;209
Unionport/Soundview;Youth 18 to 24 Years;2014;Number;21199;209
Unionport/Soundview;Adults 25 Years and Older;2015;Number;116526;209
Unionport/Soundview;Children Under 18 Years;2015;Number;43023;209
Unionport/Soundview;Youth 18 to 24 Years;2015;Number;18752;209
Unionport/Soundview;Adults 25 Years and Older;2016;Number;120761;209
Unionport/Soundview;Children Under 18 Years;2016;Number;50810;209
Unionport/Soundview;Youth 18 to 24 Years;2016;Number;21669;209
Unionport/Soundview;Adults 25 Years and Older;2017;Number;122872;209
Unionport/Soundview;Children Under 18 Years;2017;Number;45679;209
Unionport/Soundview;Youth 18 to 24 Years;2017;Number;19424;209
Unionport/Soundview;Adults 25 Years and Older;2018;Number;121145;209
Unionport/Soundview;Children Under 18 Years;2018;Number;43743;209
Unionport/Soundview;Youth 18 to 24 Years;2018;Number;17986;209
Unionport/Soundview;Adults 25 Years and Older;2019;Number;118727;209
Unionport/Soundview;Children Under 18 Years;2019;Number;42664;209
Unionport/Soundview;Youth 18 to 24 Years;2019;Number;16948;209
Unionport/Soundview;Children Under 18 Years;2021;Number;41647;209
Unionport/Soundview;Youth 18 to 24 Years;2021;Number;16029;209
Unionport/Soundview;Adults 25 Years and Older;2021;Number;120139;209
Unionport/Soundview;Children Under 18 Years;2022;Number;44932;209
Unionport/Soundview;Youth 18 to 24 Years;2022;Number;20801;209
Unionport/Soundview;Adults 25 Years and Older;2022;Number;119010;209
University Heights;Adults 25 Years and Older;2005;Number;72574;205
University Heights;Children Under 18 Years;2005;Number;46282;205
University Heights;Youth 18 to 24 Years;2005;Number;12591;205
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
University Heights;Adults 25 Years and Older;2006;Number;73460;205
University Heights;Children Under 18 Years;2006;Number;45071;205
University Heights;Youth 18 to 24 Years;2006;Number;15327;205
University Heights;Adults 25 Years and Older;2007;Number;72688;205
University Heights;Children Under 18 Years;2007;Number;43364;205
University Heights;Youth 18 to 24 Years;2007;Number;13211;205
University Heights;Adults 25 Years and Older;2008;Number;69556;205
University Heights;Children Under 18 Years;2008;Number;40398;205
University Heights;Youth 18 to 24 Years;2008;Number;16036;205
University Heights;Adults 25 Years and Older;2009;Number;85090;205
University Heights;Children Under 18 Years;2009;Number;46808;205
University Heights;Youth 18 to 24 Years;2009;Number;21005;205
University Heights;Adults 25 Years and Older;2010;Number;74568;205
University Heights;Children Under 18 Years;2010;Number;41538;205
University Heights;Youth 18 to 24 Years;2010;Number;19160;205
University Heights;Adults 25 Years and Older;2011;Number;81577;205
University Heights;Children Under 18 Years;2011;Number;37654;205
University Heights;Youth 18 to 24 Years;2011;Number;14121;205
University Heights;Adults 25 Years and Older;2012;Number;78029;205
University Heights;Children Under 18 Years;2012;Number;36305;205
University Heights;Youth 18 to 24 Years;2012;Number;17545;205
University Heights;Adults 25 Years and Older;2013;Number;80990;205
University Heights;Children Under 18 Years;2013;Number;36274;205
University Heights;Youth 18 to 24 Years;2013;Number;18813;205
University Heights;Adults 25 Years and Older;2014;Number;78582;205
University Heights;Children Under 18 Years;2014;Number;36864;205
University Heights;Youth 18 to 24 Years;2014;Number;17404;205
University Heights;Adults 25 Years and Older;2015;Number;84806;205
University Heights;Children Under 18 Years;2015;Number;42614;205
University Heights;Youth 18 to 24 Years;2015;Number;16576;205
University Heights;Adults 25 Years and Older;2016;Number;82881;205
University Heights;Children Under 18 Years;2016;Number;36975;205
University Heights;Youth 18 to 24 Years;2016;Number;15259;205
University Heights;Adults 25 Years and Older;2017;Number;88232;205
University Heights;Children Under 18 Years;2017;Number;43130;205
University Heights;Youth 18 to 24 Years;2017;Number;16977;205
University Heights;Adults 25 Years and Older;2018;Number;81438;205
University Heights;Children Under 18 Years;2018;Number;40907;205
University Heights;Youth 18 to 24 Years;2018;Number;17387;205
University Heights;Adults 25 Years and Older;2019;Number;85643;205
University Heights;Children Under 18 Years;2019;Number;38884;205
University Heights;Youth 18 to 24 Years;2019;Number;13682;205
University Heights;Children Under 18 Years;2021;Number;35671;205
University Heights;Youth 18 to 24 Years;2021;Number;13718;205
University Heights;Adults 25 Years and Older;2021;Number;80768;205
University Heights;Children Under 18 Years;2022;Number;30377;205
University Heights;Youth 18 to 24 Years;2022;Number;9992;205
University Heights;Adults 25 Years and Older;2022;Number;74459;205
Upper East Side;Adults 25 Years and Older;2005;Number;171346;108
Upper East Side;Children Under 18 Years;2005;Number;30729;108
Upper East Side;Youth 18 to 24 Years;2005;Number;9649;108
Upper East Side;Adults 25 Years and Older;2006;Number;172500;108
Upper East Side;Children Under 18 Years;2006;Number;33665;108
Upper East Side;Youth 18 to 24 Years;2006;Number;8294;108
Upper East Side;Adults 25 Years and Older;2007;Number;172529;108
Upper East Side;Children Under 18 Years;2007;Number;35044;108
Upper East Side;Youth 18 to 24 Years;2007;Number;10680;108
Upper East Side;Adults 25 Years and Older;2008;Number;184110;108
Upper East Side;Children Under 18 Years;2008;Number;38871;108
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
Upper East Side;Youth 18 to 24 Years;2008;Number;9260;108
Upper East Side;Adults 25 Years and Older;2009;Number;187919;108
